PROPERTY_TYPE,CITY,STATE_OR_PROVINCE,ZIP_OR_POSTAL_CODE,PRICE,BEDS,BATHS,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,DAYS_ON_MARKET,LATITUDE,LONGITUDE,MEDIAN_INCOME,GROWTH,POP_SIZE,POP_AGE,BLACK_POP,IMMIGRANTS,POP_GROWTH
1,Graysville,19,37338,55000.0,2.0,1.0,768.0,40946.0,1987.0,1.0,35.3404134,-85.2837859,1077.0,1004.0,2941.0,45.7,0.024141448,0.0,0.0
1,Whitwell,19,37397,174500.0,3.0,1.5,1108.0,19166.0,1958.0,1.0,35.208373,-85.516701,4004.0,-11184.0,9895.0,45.2,0.010712481,4.0,0.0
1,Chattanooga,19,37421,675000.0,4.0,4.5,4672.0,24393.0,1996.0,0.0,35.0166318,-85.107613,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Ringgold,6,30736,239900.0,3.0,2.5,2119.0,14374.0,1970.0,1.0,34.9752221,-85.184749,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Birchwood,19,37308,315000.0,4.0,2.0,2157.0,25264.0,2013.0,1.0,35.2724893,-85.0398077,1010.0,-11538.0,2431.0,46.2,0.011517894,0.0,0.0
1,Chattanooga,19,37421,410000.0,4.0,4.0,2802.0,46609.0,1979.0,1.0,35.0335778,-85.1111196,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Tunnel Hill,6,30755,220000.0,3.0,2.0,1848.0,30491.0,1993.0,2.0,34.9116658,-85.040579,3662.0,2625.0,10775.0,32.4,0.022366589,6.0,0.0
1,Rossville,6,30741,249900.0,3.0,3.0,1700.0,65340.0,1976.0,2.0,34.9701758,-85.2779664,11613.0,11519.0,28639.0,43.5,0.035755438,273.0,0.0
1,Lafayette,6,30728,125000.0,3.0,1.0,840.0,20473.0,1960.0,2.0,34.73751,-85.270808,7515.0,7158.0,19283.0,39.5,0.037131152,307.0,0.0
1,Chickamauga,6,30707,345000.0,3.0,2.0,1680.0,1311591.0,1993.0,2.0,34.781091,-85.3254344,6389.0,867.0,16986.0,40.6,0.035853055,36.0,0.0
1,Chattanooga,19,37412,179900.0,2.0,1.0,1477.0,7840.0,1945.0,2.0,35.009276,-85.2607061,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
1,Hixson,19,37343,379900.0,4.0,2.5,2185.0,13939.0,1963.0,2.0,35.1178464,-85.2564205,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Ringgold,6,30736,315000.0,3.0,2.0,1856.0,23086.0,2000.0,2.0,34.8073623,-85.1775625,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Chattanooga,19,37415,390000.0,3.0,3.0,1637.0,0.0,1936.0,2.0,35.1075187,-85.2996654,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
1,Chatsworth,6,30705,587000.0,4.0,3.5,5626.0,263973.0,1924.0,2.0,34.835625,-84.808624,11792.0,5457.0,33347.0,38.1,0.008156656,177.0,0.0
1,Chattanooga,19,37409,199900.0,3.0,1.0,1800.0,5227.0,1940.0,2.0,34.9953944,-85.330401,1535.0,1535.0,3399.0,36.9,0.094733745,168.0,0.0
1,Cleveland,19,37311,234900.0,3.0,2.0,1408.0,13068.0,1963.0,2.0,35.1782671,-84.878433,11117.0,11091.0,30148.0,33.5,0.095727743,190.0,0.0
1,Hixson,19,37343,389000.0,3.0,2.0,1689.0,0.0,2017.0,2.0,35.1445057,-85.2041542,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Cowan,19,37318,209900.0,3.0,2.0,1344.0,6098.0,1952.0,0.0,35.1668276,-86.0064666,714.0,-14898.0,1836.0,36.8,0.078431373,1.0,0.0
6,Englewood,19,37329,39900.0,3.0,2.0,1296.0,13503.0,1997.0,2.0,35.427158,-84.4895,2561.0,1356.0,6207.0,42.7,0.000322217,19.0,0.0
1,Dayton,19,37321,168900.0,3.0,2.0,1189.0,8712.0,1972.0,2.0,35.4762072,-85.010782,7634.0,-5712.0,20498.0,37.1,0.021172797,187.0,0.0
1,Chattanooga,19,37405,595000.0,2.0,2.0,1493.0,10018.0,1914.0,2.0,35.0687266,-85.3049575,8857.0,-1424.0,18788.0,35.1,0.045454545,694.0,0.0
1,Chatsworth,6,30705,238000.0,4.0,2.0,1444.0,12196.0,2021.0,0.0,34.7978985,-84.7790009,11792.0,5457.0,33347.0,38.1,0.008156656,177.0,0.0
1,Ringgold,6,30736,89900.0,2.0,1.0,900.0,10890.0,1938.0,0.0,34.966864,-85.1814089,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Ooltewah,19,37363,699999.0,4.0,3.5,4600.0,7840.0,2019.0,0.0,35.0051821,-85.0882604,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Chickamauga,6,30707,189900.0,3.0,2.0,1244.0,23958.0,1902.0,0.0,34.8773948,-85.3018469,6389.0,867.0,16986.0,40.6,0.035853055,36.0,0.0
4,Dunlap,19,37327,1295000.0,4.0,3.0,2464.0,92347.0,2001.0,0.0,35.3978925,-85.3958894,4441.0,4441.0,11834.0,44.1,0.005661653,0.0,0.0
1,Dunlap,19,37327,1295000.0,4.0,3.5,2464.0,92347.0,2001.0,0.0,35.396696,-85.396443,4441.0,4441.0,11834.0,44.1,0.005661653,0.0,0.0
1,Chattanooga,19,37403,750000.0,6.0,5.0,5642.0,7840.0,1900.0,0.0,35.0433345,-85.2925747,1801.0,-5745.0,7452.0,20.7,0.157273215,149.0,0.0
1,Chattanooga,19,37415,295000.0,3.0,1.5,1400.0,11325.0,1956.0,0.0,35.1110416,-85.257876,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
3,Chattanooga,19,37408,595000.0,2.0,2.0,1380.0,0.0,1910.0,3.0,35.034046,-85.3049171,1054.0,-6832.0,2121.0,33.9,0.281471004,26.0,0.0
1,Chattanooga,19,37412,229900.0,3.0,1.0,1566.0,7840.0,1935.0,3.0,35.0108184,-85.2463116,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
1,Cleveland,19,37312,799900.0,3.0,4.5,5352.0,136778.0,1971.0,3.0,35.189746,-84.853344,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Chattanooga,19,37421,350000.0,4.0,3.0,2050.0,13503.0,1935.0,3.0,35.0179108,-85.2005963,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Athens,19,37303,105000.0,2.0,1.5,640.0,7405.0,1960.0,3.0,35.4448065,-84.6016785,9900.0,4693.0,24621.0,41.2,0.052028756,176.0,0.0
1,Cleveland,19,37312,719500.0,4.0,3.0,3600.0,14374.0,1999.0,3.0,35.2184803,-84.8916204,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Ooltewah,19,37363,529000.0,3.0,2.5,2974.0,16117.0,2007.0,3.0,35.1375236,-85.0695727,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,La Fayette,6,30728,150000.0,2.0,2.0,1298.0,31363.0,1955.0,3.0,34.6978251,-85.2606656,7515.0,7158.0,19283.0,39.5,0.037131152,307.0,0.0
1,Chattanooga,19,37416,275000.0,3.0,2.5,2200.0,13068.0,1976.0,0.0,35.0840643,-85.1708004,6142.0,5816.0,14742.0,38.1,0.468796635,299.0,0.0
1,Riceville,19,37370,395000.0,5.0,4.0,2700.0,287931.0,2004.0,3.0,35.37465,-84.663718,2124.0,-4465.0,5551.0,41.3,0.008466943,147.0,0.0
1,East Ellijay,6,30540,249500.0,2.0,2.0,800.0,21780.0,1980.0,3.0,34.742425,-84.55115,8127.0,4737.0,19621.0,49.5,0.003618572,6.0,0.0
1,Lafayette,6,30728,233000.0,3.0,2.0,1755.0,23522.0,1975.0,3.0,34.7190764,-85.2842305,7515.0,7158.0,19283.0,39.5,0.037131152,307.0,0.0
1,Rocky Face,6,30740,484900.0,5.0,2.5,3030.0,20037.0,1997.0,3.0,34.787321,-85.0389756,3057.0,876.0,8238.0,41,0.014566642,1.0,0.0
1,Chattanooga,19,37421,471000.0,3.0,2.5,2530.0,11761.0,2012.0,3.0,35.0535003,-85.1193686,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Athens,19,37303,329000.0,4.0,2.0,1663.0,103237.0,2006.0,3.0,35.4468098,-84.5699179,9900.0,4693.0,24621.0,41.2,0.052028756,176.0,0.0
1,Hixson,19,37343,420000.0,5.0,4.0,3627.0,48787.0,1986.0,0.0,35.1395234,-85.1916107,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Ooltewah,19,37363,338500.0,3.0,2.0,1931.0,51400.0,2012.0,3.0,35.2283146,-85.026249,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Ringgold,6,30736,449900.0,4.0,2.5,2566.0,15245.0,2009.0,0.0,34.9191756,-85.1431964,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Chattanooga,19,37412,170000.0,3.0,1.5,1092.0,47567520.0,1979.0,3.0,34.9967866,-85.221355,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
1,Ringgold,6,30736,295000.0,3.0,2.5,2829.0,87120.0,1974.0,3.0,34.9652228,-85.0074886,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Etowah,19,37331,875000.0,3.0,2.0,2240.0,871200.0,2013.0,4.0,35.3062747,-84.4957,2807.0,2078.0,6901.0,46.3,0.067961165,0.0,0.0
1,Dalton,6,30720,219900.0,3.0,2.0,1558.0,15245.0,1968.0,4.0,34.7296952,-85.0026757,8962.0,2027.0,26725.0,36.4,0.033189897,808.0,0.0
1,Chattanooga,19,37406,215000.0,3.0,2.0,1372.0,5662.0,1940.0,4.0,35.0699231,-85.2529028,5480.0,-3943.0,13243.0,36.1,0.754285283,57.0,0.0
2,Chattanooga,19,37408,330000.0,1.0,1.0,782.0,435.0,2020.0,4.0,35.0340353,-85.3074616,1054.0,-6832.0,2121.0,33.9,0.281471004,26.0,0.0
1,Cleveland,19,37312,508000.0,5.0,3.5,3630.0,42688.0,1976.0,4.0,35.1810327,-84.8420905,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Lookout Mountain,6,30750,395000.0,4.0,2.0,2156.0,39204.0,1952.0,4.0,34.9264829,-85.4085958,1165.0,794.0,4173.0,27,0.021327582,70.0,0.0
1,Cleveland,19,37323,225000.0,3.0,2.0,1310.0,17859.0,1991.0,4.0,35.1407479,-84.8191736,12005.0,11921.0,31127.0,42.9,0.016609374,33.0,0.0
1,Soddy Daisy,19,37379,165000.0,3.0,1.0,1144.0,87120.0,1975.0,4.0,35.32979,-85.077372,10781.0,-4968.0,27698.0,45.3,0.009206441,12.0,0.0
1,Ider,5,35981,315000.0,1.0,1.0,384.0,740520.0,2014.0,4.0,34.7491541,-85.598904,649.0,-2541.0,2015.0,47.4,0,16.0,0.0
1,Cleveland,19,37312,475000.0,5.0,5.0,4162.0,27442.0,1978.0,4.0,35.2151488,-84.8392187,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Hixson,19,37343,289900.0,3.0,3.0,1971.0,0.0,1969.0,4.0,35.153255,-85.2376569,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Ooltewah,19,37363,349000.0,3.0,2.0,1248.0,41382.0,1983.0,4.0,35.2315712,-85.0148392,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Chickamauga,6,30707,215000.0,3.0,1.5,1104.0,22651.0,1936.0,4.0,34.8820431,-85.2830181,6389.0,867.0,16986.0,40.6,0.035853055,36.0,0.0
1,Rocky Face,6,30740,250000.0,4.0,2.0,2170.0,43995.0,1961.0,4.0,34.8263771,-85.0449016,3057.0,876.0,8238.0,41,0.014566642,1.0,0.0
1,Ooltewah,19,37363,289900.0,3.0,2.0,1530.0,14374.0,1979.0,0.0,35.0871795,-85.0865716,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Ringgold,6,30736,365000.0,3.0,2.0,1990.0,13068.0,2001.0,0.0,34.9791897,-85.092692,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Palmer,19,37365,370000.0,3.0,2.0,1584.0,161172.0,1995.0,0.0,35.384838,-85.582935,536.0,-5627.0,1835.0,38.2,0,0.0,0.0
1,Chattanooga,19,37412,225000.0,3.0,2.0,1518.0,24829.0,1955.0,4.0,35.0039561,-85.2564205,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
1,Cleveland,19,37312,449900.0,3.0,2.0,2318.0,0.0,2008.0,4.0,35.2552733,-84.8260394,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
2,Chattanooga,19,37421,378500.0,2.0,2.0,1600.0,0.0,2007.0,4.0,35.0153279,-85.146533,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Hixson,19,37343,650000.0,2.0,1.0,1215.0,243935.0,1920.0,0.0,35.191472,-85.2058576,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Ooltewah,19,37363,429900.0,3.0,2.0,1822.0,8276.0,2015.0,0.0,35.0558348,-85.0820056,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Trenton,6,30752,339000.0,3.0,2.0,2006.0,21780.0,1997.0,5.0,34.84604,-85.5588278,3522.0,1790.0,8885.0,43.5,0.006865504,89.0,0.0
1,Sale Creek,19,37373,349900.0,3.0,2.0,1772.0,65340.0,1965.0,5.0,35.3737157,-85.1142815,1119.0,-5425.0,3168.0,48,0.005050505,0.0,0.0
1,Ellijay,6,30540,389900.0,3.0,2.0,0.0,65775.0,1999.0,5.0,34.7890391,-84.5998071,8127.0,4737.0,19621.0,49.5,0.003618572,6.0,0.0
1,Chattanooga,19,37408,329900.0,1.0,1.5,1166.0,0.0,2021.0,6.0,35.0304586,-85.2956591,1054.0,-6832.0,2121.0,33.9,0.281471004,26.0,0.0
1,Flat Rock,5,35966,249900.0,3.0,3.0,2580.0,186001.0,1976.0,6.0,34.7869229,-85.5968401,1259.0,1117.0,3336.0,49.1,0,0.0,0.0
1,Chattanooga,19,37406,120000.0,1.0,1.0,658.0,7840.0,1930.0,6.0,35.053362,-85.2637078,5480.0,-3943.0,13243.0,36.1,0.754285283,57.0,0.0
8,Stevenson,5,35772,485000.0,3.0,2.0,1844.0,2840547.0,1989.0,6.0,34.8663796,-85.9395064,1856.0,-1032.0,4895.0,41.4,0.186108274,0.0,0.0
1,Soddy Daisy,19,37379,699000.0,5.0,4.5,3016.0,27007.0,2020.0,6.0,35.3006679,-85.1157205,10781.0,-4968.0,27698.0,45.3,0.009206441,12.0,0.0
1,Hixson,19,37343,450000.0,6.0,4.0,3511.0,54014.0,1959.0,6.0,35.12803,-85.2067074,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Chattanooga,19,37421,379900.0,3.0,2.0,1864.0,4356.0,2020.0,6.0,35.0037087,-85.1564229,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Rossville,6,30741,275000.0,3.0,2.5,2941.0,0.0,1962.0,7.0,34.9638806,-85.2701858,11613.0,11519.0,28639.0,43.5,0.035755438,273.0,0.0
1,Trenton,6,30752,449900.0,2.0,2.5,2113.0,2003760.0,1989.0,7.0,34.9706628,-85.5641951,3522.0,1790.0,8885.0,43.5,0.006865504,89.0,0.0
1,Trenton,6,30752,289900.0,4.0,2.0,1451.0,60112.0,1976.0,7.0,34.8647046,-85.5677355,3522.0,1790.0,8885.0,43.5,0.006865504,89.0,0.0
1,Chattanooga,19,37415,250000.0,3.0,1.5,1928.0,11761.0,1959.0,7.0,35.1363629,-85.2705293,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
1,Athens,19,37303,189000.0,3.0,1.0,1200.0,11325.0,1962.0,7.0,35.4536294,-84.6073741,9900.0,4693.0,24621.0,41.2,0.052028756,176.0,0.0
1,Chattanooga,19,37404,210000.0,4.0,2.0,1248.0,6098.0,2005.0,7.0,35.0473914,-85.2682657,5123.0,-9621.0,13152.0,35.2,0.42495438,70.0,0.0
1,Dayton,19,37321,259000.0,4.0,2.0,2060.0,15245.0,1980.0,7.0,35.4636721,-85.0113874,7634.0,-5712.0,20498.0,37.1,0.021172797,187.0,0.0
1,Rossville,6,30741,189900.0,3.0,1.0,952.0,16988.0,1952.0,7.0,34.9318179,-85.3234355,11613.0,11519.0,28639.0,43.5,0.035755438,273.0,0.0
1,Hixson,19,37343,399000.0,4.0,3.0,2450.0,24829.0,1968.0,7.0,35.152036,-85.2514067,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Harrison,19,37341,232000.0,3.0,2.0,2266.0,24829.0,1974.0,0.0,35.1131874,-85.1246578,5216.0,3668.0,13116.0,44.4,0.102394023,62.0,0.0
1,Ooltewah,19,37363,299900.0,3.0,1.5,1586.0,11761.0,1978.0,7.0,35.0515216,-85.1144437,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Jasper,19,37347,299900.0,3.0,3.0,1366.0,22215.0,2006.0,7.0,35.0797024,-85.581771,3464.0,242.0,8235.0,38,0.051001821,12.0,0.0
1,Cleveland,19,37311,859900.0,4.0,3.5,3200.0,14810.0,2019.0,7.0,35.1738889,-84.876194,11117.0,11091.0,30148.0,33.5,0.095727743,190.0,0.0
3,Cleveland,19,37312,189900.0,2.0,1.0,930.0,0.0,1978.0,7.0,35.1809555,-84.8382614,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Hixson,19,37343,440000.0,4.0,2.0,2400.0,32670.0,1980.0,7.0,35.2151865,-85.1859433,16815.0,16795.0,41540.0,43.8,0.054597978,1507.0,0.0
1,Dalton,6,30721,315000.0,5.0,3.0,2378.0,31798.0,1977.0,7.0,34.8492187,-84.9376304,18395.0,13503.0,53180.0,35.4,0.036273035,514.0,0.0
1,Chattanooga,19,37415,280000.0,3.0,1.5,1612.0,69696.0,1956.0,0.0,35.1144094,-85.2826948,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
3,Cleveland,19,37312,189900.0,2.0,1.0,930.0,0.0,1978.0,7.0,35.1809555,-84.8382614,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Chattanooga,19,37412,224900.0,2.0,1.0,1090.0,11761.0,1946.0,0.0,34.9872765,-85.2143149,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
1,Cleveland,19,37323,358000.0,3.0,2.0,1449.0,199504.0,1945.0,7.0,35.0669086,-84.8008905,12005.0,11921.0,31127.0,42.9,0.016609374,33.0,0.0
1,Cleveland,19,37311,245000.0,3.0,1.5,1305.0,22215.0,1951.0,0.0,35.1546322,-84.8848643,11117.0,11091.0,30148.0,33.5,0.095727743,190.0,0.0
3,Cleveland,19,37312,189900.0,2.0,1.0,930.0,0.0,1978.0,7.0,35.1809555,-84.8382614,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Chattanooga,19,37405,195000.0,2.0,1.0,720.0,6534.0,1957.0,7.0,35.0986341,-85.3329044,8857.0,-1424.0,18788.0,35.1,0.045454545,694.0,0.0
1,Ellijay,6,30540,659900.0,3.0,2.5,2518.0,196020.0,2006.0,7.0,34.756465,-84.516529,8127.0,4737.0,19621.0,49.5,0.003618572,6.0,0.0
3,Cleveland,19,37312,219900.0,2.0,1.0,930.0,0.0,1978.0,7.0,35.1809555,-84.8382614,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Cleveland,19,37311,550000.0,4.0,3.0,3168.0,14374.0,1948.0,7.0,35.1739485,-84.8735479,11117.0,11091.0,30148.0,33.5,0.095727743,190.0,0.0
1,Rossville,6,30741,189900.0,3.0,1.5,1534.0,26136.0,1962.0,7.0,34.9515702,-85.2812399,11613.0,11519.0,28639.0,43.5,0.035755438,273.0,0.0
1,Cleveland,19,37312,389900.0,3.0,2.0,2636.0,16988.0,1996.0,7.0,35.2030201,-84.8153634,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Chattanooga,19,37421,420000.0,4.0,3.0,2757.0,23522.0,1965.0,7.0,35.0287542,-85.1665483,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Chattanooga,19,37415,264700.0,2.0,1.0,872.0,6969.0,1900.0,7.0,35.1052776,-85.3016045,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
2,Cleveland,19,37312,258700.0,2.0,2.5,1360.0,2178.0,2015.0,7.0,35.1746209,-84.8295739,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Chattanooga,19,37406,240000.0,4.0,2.0,1717.0,10018.0,1930.0,8.0,35.0533114,-85.2582803,5480.0,-3943.0,13243.0,36.1,0.754285283,57.0,0.0
1,Chattanooga,19,37415,359000.0,3.0,2.0,2396.0,91476.0,1955.0,8.0,35.1606529,-85.2668104,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
1,Cleveland,19,37323,225000.0,3.0,1.0,1000.0,18295.0,1971.0,8.0,35.1871999,-84.8144464,12005.0,11921.0,31127.0,42.9,0.016609374,33.0,0.0
1,Chattanooga,19,37416,209900.0,3.0,1.5,1012.0,20908.0,1963.0,8.0,35.076211,-85.1750521,6142.0,5816.0,14742.0,38.1,0.468796635,299.0,0.0
1,Cohutta,6,30710,205000.0,4.0,2.0,1444.0,18295.0,1983.0,8.0,34.8979125,-84.9506414,2447.0,1058.0,7106.0,40.5,0.025612159,48.0,0.0
1,Etowah,19,37331,499900.0,5.0,4.0,3520.0,47916.0,1974.0,8.0,35.3433309,-84.5534427,2807.0,2078.0,6901.0,46.3,0.067961165,0.0,0.0
1,Jasper,19,37347,299000.0,3.0,2.0,2015.0,25700.0,1950.0,0.0,35.0506895,-85.5865936,3464.0,242.0,8235.0,38,0.051001821,12.0,0.0
1,Jasper,19,37347,200000.0,3.0,2.0,1158.0,13068.0,1999.0,8.0,35.0688759,-85.6397335,3464.0,242.0,8235.0,38,0.051001821,12.0,0.0
1,Chattanooga,19,37416,314900.0,4.0,2.5,2500.0,9147.0,1962.0,8.0,35.085523,-85.1816114,6142.0,5816.0,14742.0,38.1,0.468796635,299.0,0.0
1,Ringgold,6,30736,379900.0,3.0,2.0,2144.0,15681.0,1994.0,8.0,34.8908409,-85.1527571,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
7,Dunlap,19,37327,900000.0,8.0,6.0,0.0,187308.0,1965.0,8.0,35.4043297,-85.3676463,4441.0,4441.0,11834.0,44.1,0.005661653,0.0,0.0
1,Chattanooga,19,37412,189900.0,2.0,1.0,864.0,10454.0,1935.0,8.0,34.9932908,-85.2198175,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
1,Rossville,6,30741,285500.0,3.0,2.0,2180.0,18730.0,1988.0,8.0,34.9417562,-85.3075024,11613.0,11519.0,28639.0,43.5,0.035755438,273.0,0.0
1,Ringgold,6,30736,564000.0,4.0,3.5,2382.0,196455.0,2010.0,8.0,34.9589161,-85.092692,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Athens,19,37303,259900.0,4.0,2.0,1293.0,54885.0,1957.0,8.0,35.4630151,-84.59678,9900.0,4693.0,24621.0,41.2,0.052028756,176.0,0.0
1,Chattanooga,19,37415,230000.0,2.0,1.0,1160.0,26571.0,1940.0,8.0,35.1081522,-85.2949788,10712.0,9626.0,22706.0,38.1,0.07601515,283.0,0.0
2,Chattanooga,19,37403,288900.0,2.0,1.5,1150.0,0.0,2012.0,8.0,35.0389237,-85.2961969,1801.0,-5745.0,7452.0,20.7,0.157273215,149.0,0.0
2,Chattanooga,19,37421,336000.0,2.0,2.0,1649.0,0.0,2004.0,8.0,35.0449066,-85.1303314,21863.0,21775.0,53653.0,40.3,0.219819954,2385.0,0.0
1,Rock Spring,6,30739,650000.0,5.0,3.0,3428.0,328442.0,1995.0,8.0,34.856793,-85.2403465,2253.0,-3390.0,7031.0,40.6,0.022187456,0.0,0.0
1,Harrison,19,37341,733700.0,3.0,3.0,3216.0,44866.0,2019.0,0.0,35.2098915,-85.0742987,5216.0,3668.0,13116.0,44.4,0.102394023,62.0,0.0
1,Chattanooga,19,37411,127000.0,2.0,1.0,708.0,0.0,1950.0,8.0,35.0232312,-85.2201412,7682.0,6902.0,18379.0,39.3,0.505577017,120.0,0.0
1,Ooltewah,19,37363,450000.0,3.0,2.0,1973.0,58806.0,1991.0,8.0,35.0158912,-85.0849866,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Chickamauga,6,30707,499900.0,4.0,2.5,2772.0,10018.0,2019.0,8.0,34.85618,-85.2643647,6389.0,867.0,16986.0,40.6,0.035853055,36.0,0.0
1,Ooltewah,19,37363,329900.0,3.0,2.5,1700.0,14374.0,2003.0,8.0,35.1118488,-85.0930128,14878.0,13840.0,39400.0,42.5,0.084086294,401.0,0.0
1,Dalton,6,30721,235000.0,3.0,2.0,1870.0,30056.0,2004.0,9.0,34.8453775,-84.969502,18395.0,13503.0,53180.0,35.4,0.036273035,514.0,0.0
1,Tunnel Hill,6,30755,164000.0,3.0,1.0,1152.0,37897.0,1964.0,9.0,34.8059722,-85.0588464,3662.0,2625.0,10775.0,32.4,0.022366589,6.0,0.0
1,Chatsworth,6,30705,344900.0,4.0,2.0,2091.0,434293.0,1976.0,9.0,34.7412127,-84.7683772,11792.0,5457.0,33347.0,38.1,0.008156656,177.0,0.0
1,Cleveland,19,37323,749900.0,4.0,3.5,3163.0,217800.0,1988.0,9.0,35.0481377,-84.8525782,12005.0,11921.0,31127.0,42.9,0.016609374,33.0,0.0
1,Cleveland,19,37312,380000.0,3.0,2.5,1476.0,10890.0,2008.0,9.0,35.1782209,-84.8550624,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Dunlap,19,37327,315000.0,2.0,2.0,1344.0,470448.0,1996.0,9.0,35.4082747,-85.4227662,4441.0,4441.0,11834.0,44.1,0.005661653,0.0,0.0
1,Ellijay,6,30540,350000.0,3.0,3.0,2865.0,169012.0,2004.0,9.0,34.7472464,-84.5156854,8127.0,4737.0,19621.0,49.5,0.003618572,6.0,0.0
1,Delano,19,37325,649900.0,3.0,2.0,3552.0,217800.0,2006.0,9.0,35.2312352,-84.6293575,730.0,-10312.0,1693.0,45.6,0,5.0,0.0
1,Cleveland,19,37311,209900.0,3.0,2.0,1080.0,6969.0,2011.0,9.0,35.1391896,-84.8814452,11117.0,11091.0,30148.0,33.5,0.095727743,190.0,0.0
3,Chattanooga,19,37405,499000.0,2.0,2.0,1160.0,0.0,2021.0,9.0,35.067141,-85.313962,8857.0,-1424.0,18788.0,35.1,0.045454545,694.0,0.0
1,Cleveland,19,37312,349900.0,3.0,2.0,2093.0,9147.0,2006.0,9.0,35.2259134,-84.8537593,13706.0,10452.0,36102.0,40.6,0.047864384,1031.0,0.0
1,Ellijay,6,30540,569000.0,3.0,3.0,2430.0,227818.0,2013.0,9.0,34.8092499,-84.4521964,8127.0,4737.0,19621.0,49.5,0.003618572,6.0,0.0
1,Ringgold,6,30736,230000.0,4.0,2.0,1500.0,52272.0,1960.0,9.0,34.972186,-85.0044832,15792.0,14310.0,43284.0,41,0.022387025,701.0,0.0
1,Sewanee,19,37375,895000.0,4.0,4.0,1600.0,217800.0,2020.0,0.0,35.2343295,-85.8929413,1053.0,-15660.0,3853.0,28.7,0.026472878,69.0,0.0
1,Chattanooga,19,37412,349900.0,4.0,2.5,2384.0,18730.0,1952.0,0.0,35.0099464,-85.2481718,9774.0,8312.0,21937.0,41.1,0.120937229,195.0,0.0
