Zipcode,Median Income ,Old Median Income,Growth
04555,697,248,449
04556,557,255,302
04558,102,0,102
04562,1040,156,884
04563,645,1962,-1317
04564,207,186,21
04568,257,581,-324
04570,0,50,-50
04571,309,303,6
04572,2639,1887,752
04573,178,1196,-1018
04574,691,5792,-5101
04575,106,513,-407
04576,278,482,-204
04578,1994,2277,-283
04579,1202,230,972
04605,6244,301,5943
04606,518,79,439
04607,566,1109,-543
04609,2208,438,1770
04611,190,394,-204
04612,222,1566,-1344
04613,42,592,-550
04614,1228,442,786
04616,349,95,254
04617,348,14,334
04619,1664,214,1450
04622,397,669,-272
04623,366,293,73
04624,103,83,20
04625,32,532,-500
04626,240,716,-476
04627,807,827,-20
04628,241,25,216
04630,529,82,447
04631,599,935,-336
04634,846,44,802
04635,6,415,-409
04640,1059,62,997
04642,78,43,35
04643,320,34,286
04645,22,235,-213
04646,41,560,-519
04648,263,100,163
04649,541,802,-261
04650,133,227,-94
04652,727,1389,-662
04653,318,400,-82
04654,1282,164,1118
04655,396,606,-210
04657,144,653,-509
04658,536,279,257
04660,502,525,-23
04662,238,543,-305
04664,482,615,-133
04666,517,650,-133
04667,536,83,453
04668,760,251,509
04669,56,61,-5
04671,217,286,-69
04673,68,120,-52
04674,111,421,-310
04675,80,103,-23
04676,575,893,-318
04677,131,443,-312
04679,708,561,147
04680,514,26,488
04681,477,734,-257
04683,0,161,-161
04684,858,52,806
04685,195,194,1
04686,66,253,-187
04691,188,1031,-843
04693,230,4131,-3901
04694,944,746,198
04730,4032,103,3929
04732,731,320,411
04733,156,250,-94
04734,339,4154,-3815
04735,203,391,-188
04736,4139,513,3626
04737,0,0,0
04739,331,1432,-1101
04740,594,2060,-1466
04742,1303,428,875
04743,1939,204,1735
04745,376,638,-262
04746,201,1021,-820
04747,562,1643,-1081
04750,777,1119,-342
04756,1510,652,858
04757,1089,313,776
04758,532,217,315
04760,317,261,56
04761,172,306,-134
04762,200,26,174
04763,304,637,-333
04764,13,141,-128
04765,461,196,265
04766,157,4131,-3974
04768,178,357,-179
04769,4157,243,3914
04772,396,330,66
04773,295,386,-91
04774,312,149,163
04776,325,128,197
04777,152,319,-167
04779,171,225,-54
04780,335,153,182
04781,213,1286,-1073
04783,199,828,-629
04785,857,213,644
04786,743,3340,-2597
04787,179,2325,-2146
04841,3367,616,2751
04843,2373,305,2068
04847,665,1651,-986
04848,329,18,311
04849,1672,21,1651
04851,34,197,-163
04852,43,716,-673
04853,198,172,26
04854,696,1307,-611
04855,159,610,-451
04856,1364,216,1148
04858,558,760,-202
04859,371,1221,-850
04860,825,1472,-647
04861,1308,518,790
04862,1718,1723,-5
04863,479,10764,-10285
04864,1557,750,807
04901,10942,834,10108
04910,862,418,444
04911,806,3900,-3094
04912,282,1195,-913
04915,4174,171,4003
04917,1308,832,476
04918,0,666,-666
04920,840,473,367
04921,664,228,436
04922,412,826,-414
04923,232,47,185
04924,920,39,881
04925,11,1398,-1387
04926,10,870,-860
04927,1462,377,1085
04928,868,1861,-993
04929,322,480,-158
04930,1954,17,1937
04932,514,137,377
04936,112,2903,-2791
04937,2891,3832,-941
04938,3771,414,3357
04939,394,39,355
04940,0,681,-681
04941,732,523,209
04942,528,731,-203
04943,756,14,742
04944,32,516,-484
04945,580,722,-142
04947,790,317,473
04949,335,1924,-1589
04950,1995,437,1558
04951,475,774,-299
04952,796,1441,-645
04953,1425,542,883
04955,571,295,276
04956,275,1782,-1507
04957,1642,867,775
04958,832,525,307
04961,397,55,342
04963,3086,2995,91
04964,84,96,-12
04965,817,826,-9
04966,703,726,-23
04967,1503,1580,-77
04969,462,455,7
04970,733,730,3
04971,767,745,22
04973,546,641,-95
04974,1386,1171,215
04975,33,49,-16
04976,4301,4235,66
04978,427,369,58
04979,354,463,-109
04981,1223,1010,213
04982,227,233,-6
04983,602,663,-61
04984,269,231,38
04985,52,39,13
04986,642,655,-13
04987,404,365,39
04988,708,829,-121
04989,1963,1669,294
04992,112,55,57
05001,4128,4329,-201
05009,0,75,-75
05030,111,1348,-1237
05031,10,1108,-1098
05032,1062,98,964
05033,1272,226,1046
05034,98,389,-291
05035,321,220,101
05036,485,619,-134
05037,375,397,-22
05038,593,192,401
05039,472,142,330
05040,281,252,29
05041,67,373,-306
05042,277,844,-567
05043,537,443,94
05045,776,1107,-331
05046,512,69,443
05048,1176,745,431
05050,55,92,-37
05051,521,161,360
05052,75,1468,-1393
05053,110,213,-103
05055,1220,95,1125
05056,145,329,-184
05058,72,1863,-1791
05059,278,431,-153
05060,2035,267,1768
05061,580,462,118
05062,190,110,80
05065,441,1436,-995
05067,71,205,-134
05068,1309,219,1090
05069,271,175,96
05070,181,216,-35
05071,71,458,-387
05072,260,178,82
05073,0,491,-491
05075,480,295,185
05076,200,221,-21
05077,486,56,430
05079,384,12,372
05081,254,323,-69
05083,83,2167,-2084
05084,28,1471,-1443
05086,223,2056,-1833
05088,465,41,424
05089,2014,297,1717
05091,1594,1981,-387
05101,1799,303,1496
05141,80,524,-444
05142,260,939,-679
05143,1891,400,1491
05146,224,553,-329
05148,577,202,375
05149,964,320,644
05150,257,252,5
05151,609,298,311
05152,172,3813,-3641
05153,271,534,-263
05154,243,281,-38
05155,330,5951,-5621
05156,3924,1592,2332
05158,429,680,-251
05161,288,116,172
05201,5984,287,5697
05250,1327,164,1163
05251,626,1853,-1227
05252,171,874,-703
05253,257,118,139
05254,149,1191,-1042
05255,1815,1149,666
05257,946,7388,-6442
05260,167,311,-144
05261,820,222,598
05262,755,238,517
05301,7388,323,7065
05340,272,991,-719
05341,247,1850,-1603
05342,232,329,-97
05343,430,362,68
05344,0,443,-443
05345,790,869,-79
05346,1998,282,1716
05350,314,431,-117
05351,149,111,38
05352,351,294,57
05353,569,101,468
05354,876,384,492
05355,307,50,257
05356,323,1136,-813
05358,141,12419,-12278
05359,232,7968,-7736
05360,119,3175,-3056
05361,371,0,371
05362,130,4278,-4148
05363,930,17,913
05401,13031,783,12248
05403,8651,364,8287
05404,3628,130,3498
05405,0,2581,-2581
05408,4219,712,3507
05439,0,1403,-1403
05440,764,6174,-5410
05441,238,35,203
05442,179,448,-269
05443,2691,1886,805
05444,590,7732,-7142
05445,1717,1846,-129
05446,6733,395,6338
05447,39,581,-542
05448,344,645,-301
05450,1864,977,887
05452,9365,855,8510
05454,2100,1981,119
05455,458,796,-338
05456,402,207,195
05457,567,1085,-518
05458,873,1943,-1070
05459,609,4828,-4219
05461,2079,298,1781
05462,718,649,69
05463,213,577,-364
05464,1131,427,704
05465,2236,1318,918
05468,4814,1812,3002
05471,407,5638,-5231
05472,811,0,811
05473,580,2904,-2324
05474,528,493,35
05476,1219,33,1186
05477,1943,736,1207
05478,6395,570,5825
05481,0,3058,-3058
05482,3180,1173,2007
05483,545,2294,-1749
05485,0,309,-309
05486,581,680,-99
05487,596,3830,-3234
05488,2960,5206,-2246
05489,1408,111,1297
05491,2456,7467,-5011
05492,384,468,-84
05494,568,191,377
05495,4368,285,4083
05602,5734,439,5295
05640,75,656,-581
05641,7371,320,7051
05647,462,177,285
05648,211,367,-156
05649,192,1245,-1053
05650,421,1276,-855
05651,551,19,532
05652,326,604,-278
05653,245,698,-453
05654,607,2356,-1749
05655,1241,2061,-820
05656,1284,0,1284
05658,609,885,-276
05660,733,262,471
05661,2699,1823,876
05663,2211,1094,1117
05664,0,648,-648
05666,18,426,-408
05667,962,2182,-1220
05669,319,945,-626
05670,39,54,-15
05672,2497,1356,1141
05673,1129,875,254
05674,702,156,546
05675,418,507,-89
05676,2026,9101,-7075
05677,865,120,745
05678,34,357,-323
05679,1195,2558,-1363
05680,888,561,327
05681,59,1417,-1358
05682,517,366,151
05701,9378,362,9016
05730,153,456,-303
05731,0,569,-569
05732,496,0,496
05733,2505,263,2242
05734,526,1797,-1271
05735,1349,221,1128
05736,239,138,101
05737,242,175,67
05738,468,377,91
05739,521,3658,-3137
05742,230,351,-121
05743,1549,330,1219
05744,183,790,-607
05746,0,421,-421
05747,139,421,-282
05748,234,228,6
05751,311,1095,-784
05753,3610,1279,2331
05757,318,791,-473
05758,243,212,31
05759,719,466,253
05760,355,486,-131
05761,420,424,-4
05762,193,280,-87
05763,1225,937,288
05764,1060,593,467
05765,668,278,390
05766,243,333,-90
05767,684,1476,-792
05768,14,289,-275
05769,479,4125,-3646
05770,442,271,171
05772,368,439,-71
05773,887,743,144
05774,388,469,-81
05775,237,116,121
05776,146,368,-222
05777,1400,133,1267
05778,327,899,-572
05819,3868,775,3093
05820,156,743,-587
05821,363,368,-5
05822,810,83,727
05824,512,401,111
05825,31,173,-142
05826,311,268,43
05827,159,192,-33
05828,847,217,630
05829,745,932,-187
05830,635,414,221
05832,403,469,-66
05833,18,332,-314
05836,543,19,524
05837,160,2520,-2360
05839,242,303,-61
05840,19,2863,-2844
05841,180,617,-437
05842,223,195,28
05843,1005,783,222
05845,528,977,-449
05846,625,175,450
05847,326,230,96
05850,56,384,-328
05851,2495,142,2353
05853,323,636,-313
05855,3279,293,2986
05857,572,239,333
05858,138,221,-83
05859,877,202,675
05860,1140,3,1137
05862,160,86,74
05866,301,442,-141
05867,271,124,147
05868,35,351,-316
05871,556,554,2
05872,411,89,322
05873,344,7305,-6961
05874,215,8505,-8290
05875,199,25207,-25008
05901,9,3520,-3511
05902,57,2530,-2473
05903,351,1133,-782
05904,95,3946,-3851
05905,414,0,414
05906,527,134,393
05907,56,60,-4
06001,7570,409,7161
06002,8802,340,8462
06010,24557,2042,22515
06013,3318,498,2820
06016,2730,6077,-3347
06018,1055,608,447
06019,4173,7311,-3138
06020,19,10836,-10817
06021,598,3149,-2551
06022,23,7210,-7187
06023,693,797,-104
06024,189,14488,-14299
06026,1879,9965,-8086
06027,601,1996,-1395
06029,6714,11923,-5209
06031,630,3037,-2407
06032,7790,13143,-5353
06033,11930,2572,9358
06035,3158,646,2512
06037,7412,0,7412
06039,729,972,-243
06040,14830,108,14722
06042,10122,7591,2531
06043,1868,1229,639
06051,12204,346,11858
06052,3329,13271,-9942
06053,12782,8109,4673
06057,2510,601,1909
06058,700,1149,-449
06059,17,5439,-5422
06060,772,3360,-2588
06061,110,2030,-1920
06062,8004,9384,-1380
06063,1220,4970,-3750
06065,237,3767,-3530
06066,13695,718,12977
06067,8894,16400,-7506
06068,674,5476,-4802
06069,1171,2821,-1650
06070,5813,2004,3809
06071,3400,1072,2328
06072,0,431,-431
06073,2148,70,2078
06074,9926,1434,8492
06076,5053,1217,3836
06078,3853,10707,-6854
06079,21,5298,-5277
06080,0,5023,-5023
06081,600,876,-276
06082,16588,9974,6614
06084,5411,13836,-8425
06085,2898,7594,-4696
06088,2186,9435,-7249
06089,1285,11123,-9838
06090,334,4977,-4643
06091,93,12699,-12606
06092,1412,7346,-5934
06093,1356,9918,-8562
06095,11278,5597,5681
06096,5357,10904,-5547
06098,4708,6631,-1923
06103,1424,4270,-2846
06105,9685,0,9685
06106,14176,6789,7387
06107,7912,1332,6580
06108,9137,1135,8002
06109,11411,2765,8646
06110,5375,852,4523
06111,12575,2083,10492
06112,7533,4653,2880
06114,9649,4273,5376
06117,5759,2557,3202
06118,10510,540,9970
06119,6482,0,6482
06120,4761,1074,3687
06226,6752,1950,4802
06231,1384,2849,-1465
06232,1178,2198,-1020
06234,2833,746,2087
06235,878,1896,-1018
06237,2216,1249,967
06238,4780,1648,3132
06239,4483,3714,769
06241,2684,310,2374
06242,517,112,405
06243,57,56,1
06247,966,189,777
06248,2219,3401,-1182
06249,2847,5,2842
06250,2168,1372,796
06254,705,1675,-970
06255,1887,2337,-450
06256,919,1079,-160
06258,0,2678,-2678
06259,1762,452,1310
06260,3756,10385,-6629
06262,414,1441,-1027
06263,83,2122,-2039
06264,70,83,-13
06266,115,2217,-2102
06268,3977,1000,2977
06269,147,2543,-2396
06277,1480,24,1456
06278,1824,3061,-1237
06279,2542,12024,-9482
06280,1374,9,1365
06281,2939,6388,-3449
06282,487,116,371
06320,11138,2370,8768
06330,1251,5416,-4165
06331,2144,4742,-2598
06332,448,2104,-1656
06333,2723,15489,-12766
06334,902,1854,-952
06335,2197,2691,-494
06336,19,4129,-4110
06338,31,94,-63
06339,3497,2934,563
06340,12660,1551,11109
06350,58,67,-9
06351,6557,988,5569
06353,140,2316,-2176
06354,2211,3591,-1380
06355,5192,1112,4080
06357,4847,4122,725
06359,2106,1040,1066
06360,15611,6487,9124
06365,1806,112,1694
06370,2757,35,2722
06371,4016,145,3871
06373,60,7380,-7320
06374,3172,2227,945
06375,1457,12355,-10898
06376,20,332,-312
06377,1001,9481,-8480
06378,2665,1697,968
06379,3850,5407,-1557
06380,1264,93,1171
06382,3702,6143,-2441
06384,1086,5544,-4458
06385,6748,1881,4867
06387,163,5195,-5032
06389,48,2518,-2470
06390,22,1536,-1514
06401,8032,2589,5443
06403,2631,1944,687
06405,12686,4853,7833
06409,363,1507,-1144
06410,9900,8843,1057
06412,1548,1034,514
06413,5400,2025,3375
06414,30,1037,-1007
06415,6333,6738,-405
06416,5742,48,5694
06417,2061,2229,-168
06418,5613,14642,-9029
06419,2276,9145,-6869
06420,1695,1241,454
06422,3019,120,2899
06423,2223,19792,-17569
06424,4731,15682,-10951
06426,1621,5389,-3768
06437,8665,21,8644
06438,986,6530,-5544
06439,15,1406,-1391
06441,1995,5339,-3344
06442,980,3194,-2214
06443,6719,2420,4299
06444,72,8966,-8894
06447,2142,4400,-2258
06450,15112,4844,10268
06451,10079,4420,5659
06455,1187,4277,-3090
06456,122,3731,-3609
06457,20084,436,19648
06459,5,3768,-3763
06460,15863,6313,9550
06461,5447,15019,-9572
06467,208,8022,-7814
06468,6274,12680,-6406
06469,1298,17160,-15862
06470,5587,2911,2676
06471,2977,1451,1526
06472,2203,21027,-18824
06473,9642,11639,-1997
06475,4584,14707,-10123
06477,5169,10033,-4864
06478,4781,6475,-1694
06479,4136,21878,-17742
06480,3564,6283,-2719
06481,608,6718,-6110
06482,4068,5307,-1239
06483,6432,1915,4517
06484,16204,3364,12840
06488,8029,10219,-2190
06489,12722,8473,4249
06492,18289,16674,1615
06498,3494,2617,877
06510,2233,4279,-2046
06511,20507,8562,11945
06512,11316,12140,-824
06513,15064,2527,12537
06514,10170,12995,-2825
06515,6524,7174,-650
06516,20341,1757,18584
06517,5922,9225,-3303
06518,6304,10829,-4525
06519,5252,5245,7
06524,1768,11655,-9887
06525,3057,3511,-454
06604,10183,3280,6903
06605,9233,5947,3286
06606,17125,559,16566
06607,2685,1388,1297
06608,4750,746,4004
06610,8938,684,8254
06611,12282,378,11904
06612,2719,1228,1491
06614,12842,880,11962
06615,7345,167,7178
06702,1791,2417,-626
06704,10726,2797,7929
06705,11200,795,10405
06706,5423,12507,-7084
06708,12642,10229,2413
06710,3362,674,2688
06712,3238,470,2768
06716,6173,3349,2824
06750,532,928,-396
06751,1340,990,350
06752,728,1434,-706
06753,28,299,-271
06754,675,3811,-3136
06755,337,3192,-2855
06756,1117,15332,-14215
06757,929,2164,-1235
06758,21,433,-412
06759,2380,571,1809
06762,2906,5240,-2334
06763,825,412,413
06770,12212,4208,8004
06776,10297,6816,3481
06777,664,5846,-5182
06778,493,2492,-1999
06779,3405,17820,-14415
06782,807,11533,-10726
06783,939,4781,-3842
06784,1566,6627,-5061
06785,314,11229,-10915
06786,3927,7372,-3445
06787,3076,9332,-6256
06790,14344,5234,9110
06791,2070,6770,-4700
06793,532,8139,-7607
06794,387,11815,-11428
06795,5330,1725,3605
06796,431,11505,-11074
06798,4501,3373,1128
06801,7207,0,7207
06804,6392,2444,3948
06807,2713,8680,-5967
06810,20216,2734,17482
06811,11910,9556,2354
06812,4503,3213,1290
06820,6978,1581,5397
06824,11950,3480,8470
06825,7416,6036,1380
06830,9447,3828,5619
06831,5247,22722,-17475
06840,6937,4881,2056
06850,8013,7178,835
06851,11440,3334,8106
06853,1468,3226,-1758
06854,11076,4857,6219
06855,3548,25802,-22254
06870,2673,18090,-15417
06877,9159,2572,6587
06878,2634,5557,-2923
06880,9522,9424,98
06883,3525,7599,-4074
06890,1680,4346,-2666
06896,3307,10128,-6821
06897,6198,12586,-6388
06901,5053,4873,180
06902,26869,10015,16854
06903,5218,1844,3374
06905,8365,8350,15
06906,3619,13626,-10007
06907,3359,11324,-7965
07001,5055,5770,-715
07002,27036,706,26330
07003,19959,4849,15110
07004,2946,2447,499
07005,5606,16548,-10942
07006,9816,11071,-1255
07008,8231,1645,6586
07009,4791,2511,2280
07010,10296,5591,4705
07011,13357,23958,-10601
07012,5215,5972,-757
07013,11341,13643,-2302
07014,1716,2736,-1020
07016,9029,3538,5491
07017,14597,4025,10572
07018,11407,15449,-4042
07020,6788,9654,-2866
07021,714,7869,-7155
07022,6127,2530,3597
07023,2670,10097,-7427
07024,18189,4300,13889
07026,11762,5355,6407
07027,1814,3626,-1812
07028,2539,1298,1241
07029,8771,21282,-12511
07030,27932,11071,16861
07031,6660,15879,-9219
07032,14294,11046,3248
07033,2755,20083,-17328
07034,4064,4845,-781
07035,4079,1927,2152
07036,16300,4820,11480
07039,10452,13962,-3510
07040,8264,4454,3810
07041,2668,3994,-1326
07042,10454,1228,9226
07043,4148,10273,-6125
07044,5714,5391,323
07045,3629,6156,-2527
07046,1413,2441,-1028
07047,23315,2279,21036
07050,12420,6895,5525
07052,16977,7999,8978
07054,11845,2125,9720
07055,20217,3969,16248
07057,4917,1122,3795
07058,2123,2961,-838
07059,5500,8456,-2956
07060,15777,947,14830
07062,4540,3942,598
07063,4366,5052,-686
07064,1286,7972,-6686
07065,12158,6890,5268
07066,5902,1650,4252
07067,6249,18408,-12159
07068,2429,5602,-3173
07069,2327,22963,-20636
07070,6720,1265,5455
07071,9083,10263,-1180
07072,2411,2386,25
07073,4356,22715,-18359
07074,970,6214,-5244
07075,3735,7400,-3665
07076,8903,4558,4345
07077,1187,10133,-8946
07078,4464,17193,-12729
07079,5680,15451,-9771
07080,8144,10871,-2727
07081,6534,12408,-5874
07082,1980,8158,-6178
07083,19667,12888,6779
07086,7565,11237,-3672
07087,25292,20299,4993
07088,1108,9528,-8420
07090,10531,4117,6414
07092,2546,7644,-5098
07093,24973,13350,11623
07094,8000,7944,56
07095,7748,5188,2560
07102,5835,7230,-1395
07103,12484,7103,5381
07104,19433,10960,8473
07105,18883,17548,1335
07106,12625,14649,-2024
07107,14693,21706,-7013
07108,11094,20071,-8977
07109,13536,15645,-2109
07110,11711,5582,6129
07111,22208,185,22023
07112,10549,2005,8544
07114,4268,2830,1438
07201,9394,6443,2951
07202,14261,7231,7030
07203,7915,11834,-3919
07204,5204,2220,2984
07205,7191,3425,3766
07206,8504,720,7784
07208,12195,3869,8326
07302,25272,1423,23849
07304,18673,2532,16141
07305,25335,2305,23030
07306,21825,1375,20450
07307,17009,9517,7492
07310,6624,9693,-3069
07311,916,2719,-1803
07401,2213,807,1406
07403,2896,4234,-1338
07405,6729,4134,2595
07407,7121,907,6214
07410,11892,1797,10095
07416,2530,4031,-1501
07417,3847,4361,-514
07418,995,5342,-4347
07419,3949,8274,-4325
07420,1877,3677,-1800
07421,2819,3931,-1112
07422,2178,1621,557
07423,1444,3602,-2158
07424,10669,1252,9417
07430,9430,6834,2596
07432,2796,2688,108
07435,1035,3343,-2308
07436,4223,2512,1711
07438,4482,18272,-13790
07439,828,5684,-4856
07440,1531,5660,-4129
07442,4224,0,4224
07444,4736,9791,-5055
07446,5300,4235,1065
07450,8659,5719,2940
07452,3630,3592,38
07456,4200,855,3345
07457,1839,6928,-5089
07458,4000,6801,-2801
07460,1192,3674,-2482
07461,6728,3235,3493
07462,2871,6307,-3436
07463,3354,6333,-2979
07465,2374,3552,-1178
07470,19147,18410,737
07480,5975,2780,3195
07481,5749,4325,1424
07501,12269,3452,8817
07502,4794,891,3903
07503,6086,3709,2377
07504,3984,25,3959
07505,1332,668,664
07506,7463,9087,-1624
07508,8045,2808,5237
07512,3803,3096,707
07513,3182,1649,1533
07514,6582,6333,249
07522,7013,2501,4512
07524,4459,10461,-6002
07601,19995,1859,18136
07603,3102,1624,1478
07604,4226,1130,3096
07605,3470,3491,-21
07606,869,3947,-3078
07607,3755,9115,-5360
07608,26,2761,-2735
07620,485,5947,-5462
07621,9146,1540,7606
07624,2791,1810,981
07626,3036,2672,364
07627,1656,7302,-5646
07628,6626,8481,-1855
07630,2537,3178,-641
07631,11320,4155,7165
07632,1905,4601,-2696
07640,1737,4052,-2315
07641,1059,2106,-1047
07642,3457,5112,-1655
07643,4353,13238,-8885
07644,9235,4907,4328
07645,2920,9373,-6453
07646,6167,3266,2901
07647,1693,1997,-304
07648,1921,9995,-8074
07649,2702,1367,1335
07650,7142,98,7044
07652,8354,2108,6246
07656,3246,564,2682
07657,4032,16246,-12214
07660,4971,3317,1654
07661,4352,943,3409
07662,2248,2094,154
07663,5245,8773,-3528
07666,13122,2343,10779
07670,4981,971,4010
07675,9689,3247,6442
07676,3410,476,2934
07677,2021,8891,-6870
07701,11023,14386,-3363
07702,1361,2388,-1027
07703,0,19909,-19909
07704,2038,6059,-4021
07711,595,12531,-11936
07712,17010,2399,14611
07716,3638,5459,-1821
07717,868,5269,-4401
07718,2393,7601,-5208
07719,9064,1478,7586
07720,1956,2162,-206
07721,1439,2078,-639
07722,3510,12063,-8553
07723,259,6146,-5887
07724,9575,11707,-2132
07726,16214,9743,6471
07727,2366,1603,763
07728,20651,5817,14834
07730,6300,15343,-9043
07731,12958,2217,10741
07732,2559,1771,788
07733,6084,2051,4033
07734,4952,1808,3144
07735,7954,3440,4514
07737,1508,3815,-2307
07738,2321,2479,-158
07739,2224,8065,-5841
07740,12817,1234,11583
07746,5944,0,5944
07747,12839,3314,9525
07748,10067,304,9763
07750,1479,3495,-2016
07751,7018,3417,3601
07753,15843,2427,13416
07755,2037,1763,274
07756,1773,5696,-3923
07757,2384,2313,71
07758,1589,1282,307
07760,3365,36,3329
07762,4133,6726,-2593
07764,2858,4653,-1795
07801,8299,1297,7002
07803,1387,11748,-10361
