Zipcode,Median Income ,Old Median Income,Growth
ZCTA5 02916,3791,1749,2042
ZCTA5 02917,4672,1643,3029
ZCTA5 02918,36,1472,-1436
ZCTA5 02919,11405,1618,9787
ZCTA5 02920,14326,1533,12793
ZCTA5 02921,4659,13046,-8387
ZCTA5 03031,4476,2512,1964
ZCTA5 03032,1989,601,1388
ZCTA5 03033,1728,1524,204
ZCTA5 03034,1603,5021,-3418
ZCTA5 03036,1719,1043,676
ZCTA5 03037,1646,553,1093
ZCTA5 03038,13056,1391,11665
ZCTA5 03042,2681,2746,-65
ZCTA5 03043,571,8736,-8165
ZCTA5 03044,1638,2667,-1029
ZCTA5 03045,5172,8296,-3124
ZCTA5 03046,1024,9763,-8739
ZCTA5 03047,677,6015,-5338
ZCTA5 03048,1418,828,590
ZCTA5 03049,3223,12101,-8878
ZCTA5 03051,9542,10664,-1122
ZCTA5 03052,2967,6647,-3680
ZCTA5 03053,9269,5797,3472
ZCTA5 03054,9971,1840,8131
ZCTA5 03055,6419,1814,4605
ZCTA5 03057,893,4288,-3395
ZCTA5 03060,12194,3899,8295
ZCTA5 03062,11733,11219,514
ZCTA5 03063,6823,577,6246
ZCTA5 03064,6369,610,5759
ZCTA5 03070,2045,1477,568
ZCTA5 03071,1844,4717,-2873
ZCTA5 03076,4884,1634,3250
ZCTA5 03077,4093,13001,-8908
ZCTA5 03079,12138,13870,-1732
ZCTA5 03082,620,13309,-12689
ZCTA5 03084,490,4900,-4410
ZCTA5 03086,1739,3786,-2047
ZCTA5 03087,5283,7040,-1757
ZCTA5 03101,1895,161,1734
ZCTA5 03102,14100,822,13278
ZCTA5 03103,15018,731,14287
ZCTA5 03104,14725,269,14456
ZCTA5 03106,5185,2774,2411
ZCTA5 03109,3833,779,3054
ZCTA5 03110,8076,2363,5713
ZCTA5 03215,99,1359,-1260
ZCTA5 03216,818,932,-114
ZCTA5 03217,992,1425,-433
ZCTA5 03218,569,443,126
ZCTA5 03220,3039,431,2608
ZCTA5 03221,878,2169,-1291
ZCTA5 03222,2286,538,1748
ZCTA5 03223,1174,168,1006
ZCTA5 03224,900,49,851
ZCTA5 03225,1299,1717,-418
ZCTA5 03226,384,3409,-3025
ZCTA5 03227,692,989,-297
ZCTA5 03229,2227,25,2202
ZCTA5 03230,616,576,40
ZCTA5 03231,77,339,-262
ZCTA5 03233,100,1734,-1634
ZCTA5 03234,1746,432,1314
ZCTA5 03235,3813,3038,775
ZCTA5 03237,773,746,27
ZCTA5 03238,43,7148,-7105
ZCTA5 03240,461,2996,-2535
ZCTA5 03241,377,559,-182
ZCTA5 03242,2098,2954,-856
ZCTA5 03243,355,1793,-1438
ZCTA5 03244,2967,837,2130
ZCTA5 03245,815,865,-50
ZCTA5 03246,6826,1640,5186
ZCTA5 03249,3086,973,2113
ZCTA5 03251,563,149,414
ZCTA5 03253,3109,307,2802
ZCTA5 03254,2007,1766,241
ZCTA5 03255,746,477,269
ZCTA5 03256,941,1572,-631
ZCTA5 03257,1537,2404,-867
ZCTA5 03258,984,950,34
ZCTA5 03259,151,437,-286
ZCTA5 03260,377,1190,-813
ZCTA5 03261,1746,125,1621
ZCTA5 03262,475,4587,-4112
ZCTA5 03263,1823,3181,-1358
ZCTA5 03264,2179,1120,1059
ZCTA5 03266,799,291,508
ZCTA5 03268,599,465,134
ZCTA5 03269,1080,2992,-1912
ZCTA5 03273,115,346,-231
ZCTA5 03275,4458,411,4047
ZCTA5 03276,3501,944,2557
ZCTA5 03278,1203,540,663
ZCTA5 03279,307,1757,-1450
ZCTA5 03280,479,7,472
ZCTA5 03281,3371,43,3328
ZCTA5 03282,412,13626,-13214
ZCTA5 03284,252,6385,-6133
ZCTA5 03285,1060,2735,-1675
ZCTA5 03287,655,1898,-1243
ZCTA5 03290,1959,9839,-7880
ZCTA5 03291,29,1048,-1019
ZCTA5 03293,54,210,-156
ZCTA5 03301,13351,557,12794
ZCTA5 03303,6466,345,6121
ZCTA5 03304,2802,620,2182
ZCTA5 03307,2336,260,2076
ZCTA5 03431,9964,2460,7504
ZCTA5 03440,1103,1116,-13
ZCTA5 03441,86,247,-161
ZCTA5 03442,647,726,-79
ZCTA5 03443,180,428,-248
ZCTA5 03444,621,1837,-1216
ZCTA5 03445,273,2209,-1936
ZCTA5 03446,2823,837,1986
ZCTA5 03447,1010,338,672
ZCTA5 03448,302,354,-52
ZCTA5 03449,802,2953,-2151
ZCTA5 03450,427,1785,-1358
ZCTA5 03451,1550,776,774
ZCTA5 03452,2048,426,1622
ZCTA5 03455,988,842,146
ZCTA5 03456,315,355,-40
ZCTA5 03457,299,667,-368
ZCTA5 03458,3011,1954,1057
ZCTA5 03461,1859,2616,-757
ZCTA5 03462,625,4478,-3853
ZCTA5 03464,346,1110,-764
ZCTA5 03465,737,26,711
ZCTA5 03466,599,1557,-958
ZCTA5 03467,822,249,573
ZCTA5 03470,1888,606,1282
ZCTA5 03561,2873,1453,1420
ZCTA5 03570,3759,1140,2619
ZCTA5 03574,1013,367,646
ZCTA5 03575,3,1500,-1497
ZCTA5 03576,1397,1100,297
ZCTA5 03579,182,285,-103
ZCTA5 03580,527,763,-236
ZCTA5 03581,1583,488,1095
ZCTA5 03582,913,662,251
ZCTA5 03583,473,197,276
ZCTA5 03584,1395,286,1109
ZCTA5 03585,1014,184,830
ZCTA5 03586,252,1390,-1138
ZCTA5 03588,655,175,480
ZCTA5 03590,418,1011,-593
ZCTA5 03592,544,2425,-1881
ZCTA5 03593,173,109,64
ZCTA5 03595,386,427,-41
ZCTA5 03597,233,124,109
ZCTA5 03598,1494,908,586
ZCTA5 03601,125,498,-373
ZCTA5 03602,983,314,669
ZCTA5 03603,2036,1689,347
ZCTA5 03604,0,5949,-5949
ZCTA5 03605,283,589,-306
ZCTA5 03607,99,68,31
ZCTA5 03608,1201,2096,-895
ZCTA5 03609,248,313,-65
ZCTA5 03740,433,215,218
ZCTA5 03741,1567,331,1236
ZCTA5 03743,5346,1117,4229
ZCTA5 03745,735,0,735
ZCTA5 03748,2056,2524,-468
ZCTA5 03750,259,244,15
ZCTA5 03751,203,4175,-3972
ZCTA5 03752,301,740,-439
ZCTA5 03753,1235,166,1069
ZCTA5 03755,2668,337,2331
ZCTA5 03765,158,3239,-3081
ZCTA5 03766,4184,606,3578
ZCTA5 03768,609,544,65
ZCTA5 03770,147,329,-182
ZCTA5 03771,323,129,194
ZCTA5 03773,3031,754,2277
ZCTA5 03774,691,1300,-609
ZCTA5 03777,538,1759,-1221
ZCTA5 03779,269,1022,-753
ZCTA5 03780,198,10336,-10138
ZCTA5 03781,778,1483,-705
ZCTA5 03782,983,699,284
ZCTA5 03784,1802,2568,-766
ZCTA5 03785,831,330,501
ZCTA5 03801,10851,1511,9340
ZCTA5 03809,1325,991,334
ZCTA5 03810,809,515,294
ZCTA5 03811,2821,451,2370
ZCTA5 03812,448,1579,-1131
ZCTA5 03813,1573,1537,36
ZCTA5 03814,933,12520,-11587
ZCTA5 03816,567,648,-81
ZCTA5 03817,295,3327,-3032
ZCTA5 03818,1664,2957,-1293
ZCTA5 03819,1649,1045,604
ZCTA5 03820,14724,1177,13547
ZCTA5 03823,711,667,44
ZCTA5 03824,2904,176,2728
ZCTA5 03825,3333,8159,-4826
ZCTA5 03826,1122,2646,-1524
ZCTA5 03827,1169,554,615
ZCTA5 03830,634,444,190
ZCTA5 03832,155,662,-507
ZCTA5 03833,8953,1554,7399
ZCTA5 03835,2785,1409,1376
ZCTA5 03836,579,2496,-1917
ZCTA5 03837,720,6685,-5965
ZCTA5 03838,579,862,-283
ZCTA5 03839,1577,431,1146
ZCTA5 03840,1566,405,1161
ZCTA5 03841,2623,139,2484
ZCTA5 03842,7139,2321,4818
ZCTA5 03844,861,628,233
ZCTA5 03845,705,124,581
ZCTA5 03846,488,1470,-982
ZCTA5 03847,249,190,59
ZCTA5 03848,2687,402,2285
ZCTA5 03849,459,469,-10
ZCTA5 03850,69,955,-886
ZCTA5 03851,1512,561,951
ZCTA5 03852,140,3713,-3573
ZCTA5 03853,363,1664,-1301
ZCTA5 03854,395,1794,-1399
ZCTA5 03855,1005,1773,-768
ZCTA5 03856,637,1801,-1164
ZCTA5 03857,4322,592,3730
ZCTA5 03858,1769,2878,-1109
ZCTA5 03860,1818,8747,-6929
ZCTA5 03861,1865,2491,-626
ZCTA5 03862,1924,1004,920
ZCTA5 03864,730,2270,-1540
ZCTA5 03865,3242,11,3231
ZCTA5 03867,9366,1575,7791
ZCTA5 03868,2528,1833,695
ZCTA5 03869,1025,3915,-2890
ZCTA5 03870,2206,407,1799
ZCTA5 03871,201,4568,-4367
ZCTA5 03872,1674,495,1179
ZCTA5 03873,2211,38,2173
ZCTA5 03874,3837,1378,2459
ZCTA5 03875,406,2727,-2321
ZCTA5 03878,5185,858,4327
ZCTA5 03882,513,824,-311
ZCTA5 03883,164,114,50
ZCTA5 03884,1379,2590,-1211
ZCTA5 03885,3046,2598,448
ZCTA5 03886,457,901,-444
ZCTA5 03887,699,2567,-1868
ZCTA5 03890,19,3828,-3809
ZCTA5 03894,3005,722,2283
ZCTA5 03897,17,1768,-1751
ZCTA5 03901,3398,587,2811
ZCTA5 03902,941,2680,-1739
ZCTA5 03903,2680,4327,-1647
ZCTA5 03904,4084,70,4014
ZCTA5 03905,878,62,816
ZCTA5 03906,1954,1023,931
ZCTA5 03907,595,2776,-2181
ZCTA5 03908,2772,258,2514
ZCTA5 03909,4539,9913,-5374
ZCTA5 03910,14,22,-8
ZCTA5 03911,77,1156,-1079
ZCTA5 04001,1129,2316,-1187
ZCTA5 04002,2979,525,2454
ZCTA5 04003,107,8458,-8351
ZCTA5 04005,9987,1632,8355
ZCTA5 04006,27,148,-121
ZCTA5 04008,1196,13,1183
ZCTA5 04009,2245,590,1655
ZCTA5 04010,613,2154,-1541
ZCTA5 04011,8716,421,8295
ZCTA5 04015,1700,220,1480
ZCTA5 04017,302,2363,-2061
ZCTA5 04019,39,758,-719
ZCTA5 04020,704,716,-12
ZCTA5 04021,2339,3454,-1115
ZCTA5 04022,431,1335,-904
ZCTA5 04024,193,5606,-5413
ZCTA5 04027,2277,2769,-492
ZCTA5 04029,836,1312,-476
ZCTA5 04030,735,592,143
ZCTA5 04032,3427,1633,1794
ZCTA5 04037,1458,4620,-3162
ZCTA5 04038,6092,3096,2996
ZCTA5 04039,3434,626,2808
ZCTA5 04040,1390,976,414
ZCTA5 04041,617,1334,-717
ZCTA5 04042,1882,153,1729
ZCTA5 04043,4858,442,4416
ZCTA5 04046,3201,1512,1689
ZCTA5 04047,711,65,646
ZCTA5 04048,1171,0,1171
ZCTA5 04049,1496,1241,255
ZCTA5 04050,117,6518,-6401
ZCTA5 04051,530,181,349
ZCTA5 04055,2006,3891,-1885
ZCTA5 04056,39,201,-162
ZCTA5 04057,116,626,-510
ZCTA5 04061,976,581,395
ZCTA5 04062,7064,2059,5005
ZCTA5 04063,389,7643,-7254
ZCTA5 04064,4751,6713,-1962
ZCTA5 04066,357,7524,-7167
ZCTA5 04068,556,1068,-512
ZCTA5 04069,570,1573,-1003
ZCTA5 04071,2173,1878,295
ZCTA5 04072,8631,3018,5613
ZCTA5 04073,6997,627,6370
ZCTA5 04074,8811,3537,5274
ZCTA5 04076,1144,667,477
ZCTA5 04079,1967,664,1303
ZCTA5 04083,2037,4045,-2008
ZCTA5 04084,2656,376,2280
ZCTA5 04085,992,7498,-6506
ZCTA5 04086,4135,3215,920
ZCTA5 04087,924,503,421
ZCTA5 04088,532,3287,-2755
ZCTA5 04090,4904,1352,3552
ZCTA5 04091,320,9147,-8827
ZCTA5 04092,8838,7702,1136
ZCTA5 04093,3325,13487,-10162
ZCTA5 04095,708,4485,-3777
ZCTA5 04096,3463,11017,-7554
ZCTA5 04097,1497,3551,-2054
ZCTA5 04101,9684,469,9215
ZCTA5 04102,7820,22,7798
ZCTA5 04103,13183,513,12670
ZCTA5 04105,4825,10071,-5246
ZCTA5 04106,11774,207,11567
ZCTA5 04107,3893,1174,2719
ZCTA5 04108,434,572,-138
ZCTA5 04109,77,1161,-1084
ZCTA5 04110,611,445,166
ZCTA5 04210,10249,1492,8757
ZCTA5 04216,280,1218,-938
ZCTA5 04217,1540,65,1475
ZCTA5 04219,559,19,540
ZCTA5 04220,1238,13,1225
ZCTA5 04221,335,106,229
ZCTA5 04222,1699,55,1644
ZCTA5 04224,1072,1746,-674
ZCTA5 04226,33,65,-32
ZCTA5 04227,17,439,-422
ZCTA5 04231,94,1939,-1845
ZCTA5 04234,0,14990,-14990
ZCTA5 04236,1661,1717,-56
ZCTA5 04237,105,2068,-1963
ZCTA5 04238,443,876,-433
ZCTA5 04239,1928,1340,588
ZCTA5 04240,15588,315,15273
ZCTA5 04250,1782,1164,618
ZCTA5 04252,1928,1176,752
ZCTA5 04253,761,916,-155
ZCTA5 04254,1412,1213,199
ZCTA5 04255,302,2001,-1699
ZCTA5 04256,1152,176,976
ZCTA5 04257,1136,749,387
ZCTA5 04258,1063,281,782
ZCTA5 04259,1412,30,1382
ZCTA5 04260,2093,2106,-13
ZCTA5 04261,158,2297,-2139
ZCTA5 04263,777,0,777
ZCTA5 04265,332,2218,-1886
ZCTA5 04267,15,170,-155
ZCTA5 04268,1915,2703,-788
ZCTA5 04270,2320,2558,-238
ZCTA5 04271,0,2310,-2310
ZCTA5 04274,2348,2236,112
ZCTA5 04275,268,468,-200
ZCTA5 04276,2416,178,2238
ZCTA5 04280,2989,50,2939
ZCTA5 04281,2063,1172,891
ZCTA5 04282,2361,697,1664
ZCTA5 04284,465,624,-159
ZCTA5 04285,189,415,-226
ZCTA5 04286,0,1556,-1556
ZCTA5 04287,1356,11597,-10241
ZCTA5 04289,689,829,-140
ZCTA5 04290,669,31,638
ZCTA5 04292,373,1291,-918
ZCTA5 04294,1422,4930,-3508
ZCTA5 04330,12227,777,11450
ZCTA5 04341,0,1181,-1181
ZCTA5 04342,717,1279,-562
ZCTA5 04344,1381,521,860
ZCTA5 04345,4760,1411,3349
ZCTA5 04346,792,1033,-241
ZCTA5 04347,1289,673,616
ZCTA5 04348,1169,875,294
ZCTA5 04349,581,618,-37
ZCTA5 04350,1482,972,510
ZCTA5 04351,974,1469,-495
ZCTA5 04352,665,1730,-1065
ZCTA5 04353,895,159,736
ZCTA5 04354,618,280,338
ZCTA5 04355,959,1110,-151
ZCTA5 04357,1484,2557,-1073
ZCTA5 04358,1845,18853,-17008
ZCTA5 04359,127,334,-207
ZCTA5 04360,229,51,178
ZCTA5 04363,1051,435,616
ZCTA5 04364,2533,622,1911
ZCTA5 04401,18773,4254,14519
ZCTA5 04406,328,72,256
ZCTA5 04408,100,634,-534
ZCTA5 04410,430,110,320
ZCTA5 04411,620,2189,-1569
ZCTA5 04412,4074,147,3927
ZCTA5 04413,75,603,-528
ZCTA5 04414,667,1104,-437
ZCTA5 04415,116,394,-278
ZCTA5 04416,2327,468,1859
ZCTA5 04417,203,330,-127
ZCTA5 04418,633,1953,-1320
ZCTA5 04419,1204,1125,79
ZCTA5 04421,256,1326,-1070
ZCTA5 04422,400,2015,-1615
ZCTA5 04424,378,822,-444
ZCTA5 04426,1969,52,1917
ZCTA5 04427,1088,494,594
ZCTA5 04428,1267,399,868
ZCTA5 04429,2102,542,1560
ZCTA5 04430,721,882,-161
ZCTA5 04431,21,35,-14
ZCTA5 04434,418,1097,-679
ZCTA5 04435,438,3351,-2913
ZCTA5 04438,525,590,-65
ZCTA5 04441,757,570,187
ZCTA5 04442,37,568,-531
ZCTA5 04443,916,124,792
ZCTA5 04444,3541,304,3237
ZCTA5 04448,561,37,524
ZCTA5 04449,490,390,100
ZCTA5 04450,553,1110,-557
ZCTA5 04451,119,2447,-2328
ZCTA5 04453,287,481,-194
ZCTA5 04454,13,611,-598
ZCTA5 04455,260,1320,-1060
ZCTA5 04456,1164,2252,-1088
ZCTA5 04457,2700,1272,1428
ZCTA5 04459,323,279,44
ZCTA5 04460,598,4108,-3510
ZCTA5 04461,1197,0,1197
ZCTA5 04462,2349,245,2104
ZCTA5 04463,1153,865,288
ZCTA5 04464,213,2808,-2595
ZCTA5 04468,3881,1557,2324
ZCTA5 04469,0,207,-207
ZCTA5 04471,240,482,-242
ZCTA5 04472,862,140,722
ZCTA5 04473,3465,648,2817
ZCTA5 04474,1551,207,1344
ZCTA5 04475,221,130,91
ZCTA5 04476,524,323,201
ZCTA5 04478,186,503,-317
ZCTA5 04479,585,96,489
ZCTA5 04481,230,89,141
ZCTA5 04485,66,51,15
ZCTA5 04487,376,86,290
ZCTA5 04488,463,747,-284
ZCTA5 04489,111,186,-75
ZCTA5 04490,105,1483,-1378
ZCTA5 04491,86,169,-83
ZCTA5 04492,34,4949,-4915
ZCTA5 04493,764,281,483
ZCTA5 04495,187,932,-745
ZCTA5 04496,1587,1020,567
ZCTA5 04497,173,533,-360
ZCTA5 04530,5008,44,4964
ZCTA5 04535,278,871,-593
ZCTA5 04537,660,374,286
ZCTA5 04538,836,504,332
ZCTA5 04539,654,406,248
ZCTA5 04541,29,339,-310
ZCTA5 04543,917,774,143
ZCTA5 04544,467,445,22
ZCTA5 04547,499,750,-251
ZCTA5 04548,458,475,-17
ZCTA5 04551,279,161,118
ZCTA5 04553,778,915,-137
ZCTA5 04554,326,518,-192
ZCTA5 04555,697,248,449
ZCTA5 04556,557,255,302
ZCTA5 04558,102,0,102
ZCTA5 04562,1040,156,884
ZCTA5 04563,645,1962,-1317
ZCTA5 04564,207,186,21
ZCTA5 04568,257,581,-324
ZCTA5 04570,0,50,-50
ZCTA5 04571,309,303,6
ZCTA5 04572,2639,1887,752
ZCTA5 04573,178,1196,-1018
ZCTA5 04574,691,5792,-5101
ZCTA5 04575,106,513,-407
ZCTA5 04576,278,482,-204
ZCTA5 04578,1994,2277,-283
ZCTA5 04579,1202,230,972
ZCTA5 04605,6244,301,5943
ZCTA5 04606,518,79,439
ZCTA5 04607,566,1109,-543
ZCTA5 04609,2208,438,1770
ZCTA5 04611,190,394,-204
ZCTA5 04612,222,1566,-1344
ZCTA5 04613,42,592,-550
ZCTA5 04614,1228,442,786
ZCTA5 04616,349,95,254
ZCTA5 04617,348,14,334
ZCTA5 04619,1664,214,1450
ZCTA5 04622,397,669,-272
ZCTA5 04623,366,293,73
ZCTA5 04624,103,83,20
ZCTA5 04625,32,532,-500
ZCTA5 04626,240,716,-476
ZCTA5 04627,807,827,-20
ZCTA5 04628,241,25,216
ZCTA5 04630,529,82,447
ZCTA5 04631,599,935,-336
ZCTA5 04634,846,44,802
ZCTA5 04635,6,415,-409
ZCTA5 04640,1059,62,997
ZCTA5 04642,78,43,35
ZCTA5 04643,320,34,286
ZCTA5 04645,22,235,-213
ZCTA5 04646,41,560,-519
ZCTA5 04648,263,100,163
ZCTA5 04649,541,802,-261
ZCTA5 04650,133,227,-94
ZCTA5 04652,727,1389,-662
ZCTA5 04653,318,400,-82
ZCTA5 04654,1282,164,1118
ZCTA5 04655,396,606,-210
ZCTA5 04657,144,653,-509
ZCTA5 04658,536,279,257
ZCTA5 04660,502,525,-23
ZCTA5 04662,238,543,-305
ZCTA5 04664,482,615,-133
ZCTA5 04666,517,650,-133
ZCTA5 04667,536,83,453
ZCTA5 04668,760,251,509
ZCTA5 04669,56,61,-5
ZCTA5 04671,217,286,-69
ZCTA5 04673,68,120,-52
ZCTA5 04674,111,421,-310
ZCTA5 04675,80,103,-23
ZCTA5 04676,575,893,-318
ZCTA5 04677,131,443,-312
ZCTA5 04679,708,561,147
ZCTA5 04680,514,26,488
ZCTA5 04681,477,734,-257
ZCTA5 04683,0,161,-161
ZCTA5 04684,858,52,806
ZCTA5 04685,195,194,1
ZCTA5 04686,66,253,-187
ZCTA5 04691,188,1031,-843
ZCTA5 04693,230,4131,-3901
ZCTA5 04694,944,746,198
ZCTA5 04730,4032,103,3929
ZCTA5 04732,731,320,411
ZCTA5 04733,156,250,-94
ZCTA5 04734,339,4154,-3815
ZCTA5 04735,203,391,-188
ZCTA5 04736,4139,513,3626
ZCTA5 04737,0,0,0
ZCTA5 04739,331,1432,-1101
ZCTA5 04740,594,2060,-1466
ZCTA5 04742,1303,428,875
ZCTA5 04743,1939,204,1735
ZCTA5 04745,376,638,-262
ZCTA5 04746,201,1021,-820
ZCTA5 04747,562,1643,-1081
ZCTA5 04750,777,1119,-342
ZCTA5 04756,1510,652,858
ZCTA5 04757,1089,313,776
ZCTA5 04758,532,217,315
ZCTA5 04760,317,261,56
ZCTA5 04761,172,306,-134
ZCTA5 04762,200,26,174
ZCTA5 04763,304,637,-333
ZCTA5 04764,13,141,-128
ZCTA5 04765,461,196,265
ZCTA5 04766,157,4131,-3974
ZCTA5 04768,178,357,-179
ZCTA5 04769,4157,243,3914
ZCTA5 04772,396,330,66
ZCTA5 04773,295,386,-91
ZCTA5 04774,312,149,163
ZCTA5 04776,325,128,197
ZCTA5 04777,152,319,-167
ZCTA5 04779,171,225,-54
ZCTA5 04780,335,153,182
ZCTA5 04781,213,1286,-1073
ZCTA5 04783,199,828,-629
ZCTA5 04785,857,213,644
ZCTA5 04786,743,3340,-2597
ZCTA5 04787,179,2325,-2146
ZCTA5 04841,3367,616,2751
ZCTA5 04843,2373,305,2068
ZCTA5 04847,665,1651,-986
ZCTA5 04848,329,18,311
ZCTA5 04849,1672,21,1651
ZCTA5 04851,34,197,-163
ZCTA5 04852,43,716,-673
ZCTA5 04853,198,172,26
ZCTA5 04854,696,1307,-611
ZCTA5 04855,159,610,-451
ZCTA5 04856,1364,216,1148
ZCTA5 04858,558,760,-202
ZCTA5 04859,371,1221,-850
ZCTA5 04860,825,1472,-647
ZCTA5 04861,1308,518,790
ZCTA5 04862,1718,1723,-5
ZCTA5 04863,479,10764,-10285
ZCTA5 04864,1557,750,807
ZCTA5 04901,10942,834,10108
ZCTA5 04910,862,418,444
ZCTA5 04911,806,3900,-3094
ZCTA5 04912,282,1195,-913
ZCTA5 04915,4174,171,4003
ZCTA5 04917,1308,832,476
ZCTA5 04918,0,666,-666
ZCTA5 04920,840,473,367
ZCTA5 04921,664,228,436
ZCTA5 04922,412,826,-414
ZCTA5 04923,232,47,185
ZCTA5 04924,920,39,881
ZCTA5 04925,11,1398,-1387
ZCTA5 04926,10,870,-860
ZCTA5 04927,1462,377,1085
ZCTA5 04928,868,1861,-993
ZCTA5 04929,322,480,-158
ZCTA5 04930,1954,17,1937
ZCTA5 04932,514,137,377
ZCTA5 04936,112,2903,-2791
ZCTA5 04937,2891,3832,-941
ZCTA5 04938,3771,414,3357
ZCTA5 04939,394,39,355
ZCTA5 04940,0,681,-681
ZCTA5 04941,732,523,209
ZCTA5 04942,528,731,-203
ZCTA5 04943,756,14,742
ZCTA5 04944,32,516,-484
ZCTA5 04945,580,722,-142
ZCTA5 04947,790,317,473
ZCTA5 04949,335,1924,-1589
ZCTA5 04950,1995,437,1558
ZCTA5 04951,475,774,-299
ZCTA5 04952,796,1441,-645
ZCTA5 04953,1425,542,883
ZCTA5 04955,571,295,276
ZCTA5 04956,275,1782,-1507
ZCTA5 04957,1642,867,775
ZCTA5 04958,832,525,307
ZCTA5 04961,397,55,342
ZCTA5 04963,3086,2995,91
ZCTA5 04964,84,96,-12
ZCTA5 04965,817,826,-9
ZCTA5 04966,703,726,-23
ZCTA5 04967,1503,1580,-77
ZCTA5 04969,462,455,7
ZCTA5 04970,733,730,3
ZCTA5 04971,767,745,22
ZCTA5 04973,546,641,-95
ZCTA5 04974,1386,1171,215
ZCTA5 04975,33,49,-16
ZCTA5 04976,4301,4235,66
ZCTA5 04978,427,369,58
ZCTA5 04979,354,463,-109
ZCTA5 04981,1223,1010,213
ZCTA5 04982,227,233,-6
ZCTA5 04983,602,663,-61
ZCTA5 04984,269,231,38
ZCTA5 04985,52,39,13
ZCTA5 04986,642,655,-13
ZCTA5 04987,404,365,39
ZCTA5 04988,708,829,-121
ZCTA5 04989,1963,1669,294
ZCTA5 04992,112,55,57
ZCTA5 05001,4128,4329,-201
ZCTA5 05009,0,75,-75
ZCTA5 05030,111,1348,-1237
ZCTA5 05031,10,1108,-1098
ZCTA5 05032,1062,98,964
ZCTA5 05033,1272,226,1046
ZCTA5 05034,98,389,-291
ZCTA5 05035,321,220,101
ZCTA5 05036,485,619,-134
ZCTA5 05037,375,397,-22
ZCTA5 05038,593,192,401
ZCTA5 05039,472,142,330
ZCTA5 05040,281,252,29
ZCTA5 05041,67,373,-306
ZCTA5 05042,277,844,-567
ZCTA5 05043,537,443,94
ZCTA5 05045,776,1107,-331
ZCTA5 05046,512,69,443
ZCTA5 05048,1176,745,431
ZCTA5 05050,55,92,-37
ZCTA5 05051,521,161,360
ZCTA5 05052,75,1468,-1393
ZCTA5 05053,110,213,-103
ZCTA5 05055,1220,95,1125
ZCTA5 05056,145,329,-184
ZCTA5 05058,72,1863,-1791
ZCTA5 05059,278,431,-153
ZCTA5 05060,2035,267,1768
ZCTA5 05061,580,462,118
ZCTA5 05062,190,110,80
ZCTA5 05065,441,1436,-995
ZCTA5 05067,71,205,-134
ZCTA5 05068,1309,219,1090
ZCTA5 05069,271,175,96
ZCTA5 05070,181,216,-35
ZCTA5 05071,71,458,-387
ZCTA5 05072,260,178,82
ZCTA5 05073,0,491,-491
ZCTA5 05075,480,295,185
ZCTA5 05076,200,221,-21
ZCTA5 05077,486,56,430
ZCTA5 05079,384,12,372
ZCTA5 05081,254,323,-69
ZCTA5 05083,83,2167,-2084
ZCTA5 05084,28,1471,-1443
ZCTA5 05086,223,2056,-1833
ZCTA5 05088,465,41,424
ZCTA5 05089,2014,297,1717
ZCTA5 05091,1594,1981,-387
ZCTA5 05101,1799,303,1496
ZCTA5 05141,80,524,-444
ZCTA5 05142,260,939,-679
ZCTA5 05143,1891,400,1491
ZCTA5 05146,224,553,-329
ZCTA5 05148,577,202,375
ZCTA5 05149,964,320,644
ZCTA5 05150,257,252,5
ZCTA5 05151,609,298,311
ZCTA5 05152,172,3813,-3641
ZCTA5 05153,271,534,-263
ZCTA5 05154,243,281,-38
ZCTA5 05155,330,5951,-5621
ZCTA5 05156,3924,1592,2332
ZCTA5 05158,429,680,-251
ZCTA5 05161,288,116,172
ZCTA5 05201,5984,287,5697
ZCTA5 05250,1327,164,1163
ZCTA5 05251,626,1853,-1227
ZCTA5 05252,171,874,-703
ZCTA5 05253,257,118,139
ZCTA5 05254,149,1191,-1042
ZCTA5 05255,1815,1149,666
ZCTA5 05257,946,7388,-6442
ZCTA5 05260,167,311,-144
ZCTA5 05261,820,222,598
ZCTA5 05262,755,238,517
ZCTA5 05301,7388,323,7065
ZCTA5 05340,272,991,-719
ZCTA5 05341,247,1850,-1603
ZCTA5 05342,232,329,-97
ZCTA5 05343,430,362,68
ZCTA5 05344,0,443,-443
ZCTA5 05345,790,869,-79
ZCTA5 05346,1998,282,1716
ZCTA5 05350,314,431,-117
ZCTA5 05351,149,111,38
ZCTA5 05352,351,294,57
ZCTA5 05353,569,101,468
ZCTA5 05354,876,384,492
ZCTA5 05355,307,50,257
ZCTA5 05356,323,1136,-813
ZCTA5 05358,141,12419,-12278
ZCTA5 05359,232,7968,-7736
ZCTA5 05360,119,3175,-3056
ZCTA5 05361,371,0,371
ZCTA5 05362,130,4278,-4148
ZCTA5 05363,930,17,913
ZCTA5 05401,13031,783,12248
ZCTA5 05403,8651,364,8287
ZCTA5 05404,3628,130,3498
ZCTA5 05405,0,2581,-2581
ZCTA5 05408,4219,712,3507
ZCTA5 05439,0,1403,-1403
ZCTA5 05440,764,6174,-5410
ZCTA5 05441,238,35,203
ZCTA5 05442,179,448,-269
ZCTA5 05443,2691,1886,805
ZCTA5 05444,590,7732,-7142
ZCTA5 05445,1717,1846,-129
ZCTA5 05446,6733,395,6338
ZCTA5 05447,39,581,-542
